Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-06-25 08:43:02.096 -0400,"Success",0:02:03,0,0,0,"20240625_084302.096/LogFile.txt","","",18
2024-06-25 09:38:41.144 -0400,"Success",0:01:58,0,0,0,"20240625_093841.144/LogFile.txt","","",18
2024-06-25 12:09:02.516 -0400,"Success",0:01:49,0,0,0,"20240625_120902.516/LogFile.txt","","",18
